Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Request_URL,URL_of_Anchor,Links_in_tags,SFH,web_traffic,Result
-1,1,1,-1,1,0,1,1,1,1
-1,1,1,-1,1,0,1,-1,0,1
1,-1,1,-1,1,0,0,-1,1,1
-1,0,1,-1,1,0,0,-1,1,1
-1,1,1,-1,1,0,-1,-1,1,1
-1,-1,1,-1,1,1,-1,1,1,1
-1,0,-1,1,1,0,-1,-1,1,1
-1,-1,1,1,1,0,-1,-1,1,1
1,-1,1,-1,1,1,-1,1,1,1
1,1,1,-1,1,0,1,-1,1,1
-1,0,1,-1,1,0,-1,1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,-1,1,-1,0,0,-1,-1,-1
-1,1,1,-1,1,1,-1,1,1,1
1,-1,1,-1,1,0,0,-1,1,1
-1,0,1,-1,-1,0,1,-1,0,-1
-1,-1,1,-1,1,-1,-1,1,0,-1
-1,-1,-1,1,-1,0,-1,-1,0,-1
-1,1,1,1,1,0,1,-1,1,1
-1,-1,1,1,1,1,1,-1,1,1
-1,-1,1,-1,1,0,0,-1,1,1
1,-1,1,-1,1,0,1,-1,1,1
-1,1,1,-1,1,0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1,-1,1,0,-1,1,1,1
-1,-1,1,-1,1,1,0,-1,1,1
-1,0,-1,-1,-1,-1,-1,-1,0,-1
-1,-1,1,-1,1,0,-1,-1,0,1
1,1,1,-1,1,0,-1,1,0,1
-1,1,1,-1,-1,0,-1,-1,1,1
-1,1,1,-1,1,0,1,-1,-1,1
-1,0,1,-1,-1,0,-1,-1,1,1
-1,1,1,-1,-1,0,1,1,1,1
-1,0,-1,-1,1,1,0,-1,1,1
-1,0,-1,-1,1,-1,0,1,-1,-1
-1,-1,1,-1,1,0,1,-1,0,1
1,1,1,1,-1,1,0,-1,-1,1
1,1,1,-1,1,0,0,-1,1,1
-1,1,-1,-1,1,0,0,-1,0,1
-1,-1,-1,1,1,0,0,-1,-1,-1
-1,-1,1,-1,1,1,0,1,1,1
-1,-1,1,-1,1,0,1,-1,1,1
-1,1,1,-1,1,0,0,-1,1,1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,-1,1,-1,1,0,0,1,1,1
-1,1,1,1,-1,0,0,-1,1,1
1,1,1,-1,1,1,-1,-1,1,1
-1,-1,-1,-1,1,0,0,-1,1,-1
-1,-1,1,-1,1,0,-1,-1,0,1
-1,0,1,-1,1,0,1,-1,1,1
-1,1,1,1,1,0,1,-1,1,1
-1,-1,-1,-1,1,-1,0,-1,-1,-1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1
-1,-1,1,1,1,0,1,-1,1,1
-1,-1,-1,-1,-1,0,-1,-1,1,-1
-1,0,-1,-1,1,-1,0,-1,1,-1
-1,-1,-1,-1,1,0,-1,-1,0,-1
-1,1,1,-1,1,0,-1,-1,0,1
1,1,1,-1,1,1,1,-1,1,1
1,1,1,-1,1,0,-1,-1,1,1
-1,-1,-1,-1,1,-1,-1,-1,0,-1
-1,-1,-1,-1,1,-1,0,-1,1,-1
-1,0,0,-1,1,-1,0,1,0,-1
-1,-1,-1,-1,1,-1,-1,1,0,-1
-1,-1,1,-1,-1,0,-1,-1,0,-1
-1,1,1,-1,1,0,0,-1,0,1
-1,0,-1,1,-1,-1,0,-1,0,-1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1
1,0,1,-1,1,1,0,-1,1,1
1,0,-1,-1,1,1,1,-1,1,1
-1,0,0,-1,-1,-1,1,1,-1,-1
-1,1,1,-1,-1,0,0,-1,-1,1
-1,0,0,1,-1,-1,0,-1,0,-1
-1,-1,1,-1,1,0,0,-1,1,1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,0,1,1,-1,1,0,-1,1,1
-1,-1,-1,1,-1,-1,0,1,0,-1
-1,0,-1,1,-1,-1,1,-1,-1,-1
-1,-1,1,1,-1,-1,-1,-1,1,-1
-1,0,1,1,-1,1,0,-1,1,1
-1,0,-1,1,1,-1,-1,-1,0,-1
-1,-1,1,-1,1,1,1,-1,1,1
-1,-1,1,1,-1,0,-1,-1,1,-1
-1,-1,-1,-1,-1,-1,0,1,-1,-1
-1,1,1,-1,-1,0,1,-1,1,1
-1,0,0,-1,1,-1,-1,-1,-1,-1
-1,1,-1,-1,1,1,1,-1,1,1
-1,0,0,1,-1,0,0,-1,-1,-1
-1,0,0,-1,1,-1,0,1,1,-1
-1,0,0,-1,1,-1,0,1,0,-1
-1,-1,-1,1,-1,0,-1,-1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,1,1,1,-1,0,0,-1,1,1
-1,-1,-1,1,-1,0,-1,-1,1,-1
-1,0,1,-1,1,0,0,1,1,1
-1,-1,-1,1,-1,-1,0,-1,0,-1
-1,-1,-1,-1,1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,-1,0,1,1,-1
-1,0,0,-1,-1,-1,0,1,-1,-1
-1,0,-1,-1,1,-1,0,-1,-1,-1
1,1,1,1,-1,1,-1,-1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,1,1,-1,0,0,-1,1,1
-1,1,1,1,-1,0,0,-1,1,1
-1,-1,1,1,-1,0,0,-1,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1
1,-1,1,-1,-1,1,0,-1,1,1
-1,-1,1,-1,1,0,-1,1,1,1
1,-1,1,-1,-1,1,-1,-1,1,1
1,1,1,-1,1,0,1,-1,-1,1
-1,-1,-1,-1,1,0,-1,-1,0,-1
1,0,1,-1,1,0,0,-1,1,1
1,-1,1,-1,1,1,-1,-1,1,1
-1,0,0,1,-1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,-1,-1,-1,1,-1
-1,1,1,-1,1,0,-1,-1,1,1
-1,1,1,-1,1,1,0,1,1,1
-1,1,1,-1,1,1,0,1,1,1
-1,-1,1,1,-1,0,0,-1,1,1
1,-1,1,-1,1,1,0,1,1,1
-1,0,0,-1,-1,-1,0,-1,0,-1
-1,1,1,1,-1,0,-1,-1,1,1
-1,-1,1,-1,1,0,0,1,1,1
-1,-1,1,-1,1,0,1,-1,1,1
-1,0,0,1,-1,-1,1,-1,-1,-1
-1,-1,1,1,-1,0,-1,-1,1,1
-1,0,0,1,-1,-1,1,-1,-1,-1
-1,-1,-1,1,-1,0,-1,-1,0,-1
-1,-1,-1,1,1,0,0,-1,1,-1
-1,-1,1,-1,1,0,0,-1,0,1
-1,-1,-1,-1,-1,0,-1,-1,1,-1
-1,-1,-1,-1,1,-1,0,1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,0,-1
-1,-1,-1,-1,-1,-1,1,-1,0,-1
1,-1,1,-1,1,1,1,-1,1,1
-1,-1,1,1,-1,0,0,-1,1,1
-1,1,1,-1,1,0,-1,-1,0,-1
-1,0,0,1,-1,-1,0,-1,-1,-1
-1,1,1,-1,1,1,-1,-1,1,1
1,0,-1,-1,1,1,1,1,0,1
-1,0,0,1,1,-1,0,-1,-1,-1
-1,-1,1,-1,1,0,-1,-1,0,-1
-1,1,1,-1,-1,1,0,-1,-1,1
-1,1,1,-1,1,0,0,-1,0,1
-1,0,-1,-1,-1,-1,1,-1,1,-1
-1,-1,-1,-1,1,-1,0,-1,0,-1
-1,0,1,-1,1,0,1,-1,1,1
-1,-1,-1,-1,1,-1,0,-1,0,-1
-1,1,-1,1,-1,-1,-1,-1,-1,-1
-1,0,1,-1,-1,0,1,1,-1,1
-1,1,1,1,-1,0,1,-1,1,1
-1,1,1,1,-1,-1,0,-1,-1,-1
1,-1,1,-1,1,0,0,1,1,1
-1,-1,-1,1,-1,0,0,-1,1,-1
1,1,1,-1,1,0,1,-1,1,1
-1,-1,1,1,-1,0,-1,-1,0,-1
-1,-1,-1,1,-1,-1,0,-1,0,-1
-1,0,0,1,-1,-1,-1,-1,1,-1
-1,0,1,-1,-1,0,-1,-1,1,1
-1,1,1,-1,-1,0,0,-1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,-1,1,-1,-1,-1,-1,0,-1
-1,1,1,1,-1,0,-1,-1,-1,1
-1,0,0,1,-1,-1,0,-1,1,-1
-1,1,1,-1,1,0,0,-1,1,1
-1,-1,-1,-1,1,-1,-1,-1,1,-1
-1,0,1,1,-1,1,-1,-1,1,1
-1,1,1,1,-1,0,-1,-1,-1,1
-1,-1,-1,-1,1,-1,-1,-1,-1,-1
1,-1,1,1,-1,0,1,-1,1,1
-1,-1,1,-1,1,0,0,-1,0,1
-1,-1,-1,1,1,0,0,1,1,-1
-1,0,0,-1,-1,-1,1,-1,-1,-1
-1,1,1,-1,1,0,0,-1,0,1
-1,-1,1,-1,1,0,0,-1,1,1
-1,-1,1,-1,1,0,0,-1,0,-1
-1,0,1,-1,1,1,0,1,1,1
-1,-1,-1,-1,1,0,-1,-1,-1,-1
-1,-1,-1,-1,1,0,0,-1,0,-1
-1,0,1,-1,1,0,-1,-1,1,1
-1,-1,1,-1,1,-1,1,-1,1,1
-1,1,1,1,-1,0,1,-1,1,-1
-1,1,1,1,-1,0,1,-1,-1,1
-1,1,1,-1,1,0,0,-1,0,-1
-1,0,-1,-1,-1,-1,1,-1,0,-1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,0,1,-1,1,0,0,-1,1,1
-1,1,1,-1,1,1,-1,-1,1,1
-1,-1,-1,-1,-1,0,-1,-1,-1,-1
-1,-1,1,1,1,0,0,-1,-1,1
-1,-1,1,-1,-1,0,-1,-1,1,-1
-1,-1,1,-1,1,1,-1,-1,1,1
-1,0,1,1,-1,-1,-1,-1,0,-1
-1,1,1,1,-1,1,-1,-1,1,1
1,1,1,-1,1,1,1,-1,1,1
-1,0,1,-1,1,0,-1,-1,1,1
-1,1,1,-1,1,1,-1,1,1,1
-1,-1,-1,-1,1,-1,0,-1,0,-1
-1,0,1,-1,1,1,1,1,1,1
1,-1,1,-1,1,0,-1,1,1,1
-1,0,1,-1,1,0,-1,1,1,1
-1,1,-1,-1,1,-1,-1,-1,0,-1
-1,1,-1,-1,-1,-1,0,-1,-1,-1
1,0,1,1,-1,1,-1,-1,1,1
-1,-1,-1,-1,-1,0,0,-1,-1,-1
-1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,1,0,-1,-1,1,-1
-1,1,1,-1,-1,0,0,-1,1,1
-1,0,0,1,-1,0,0,-1,-1,-1
-1,-1,1,1,-1,0,-1,-1,1,-1
-1,0,-1,-1,-1,-1,0,-1,1,-1
-1,0,1,-1,1,0,1,1,1,1
-1,0,0,1,-1,1,-1,-1,-1,-1
-1,-1,1,-1,1,0,1,1,1,1
-1,1,1,-1,1,0,-1,-1,1,1
1,1,1,1,-1,1,0,-1,1,1
-1,0,0,-1,1,-1,0,1,0,-1
-1,1,1,-1,1,0,-1,-1,0,-1
-1,1,1,-1,-1,1,0,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,-1,1,-1,-1,-1,-1,-1,-1
-1,0,-1,-1,1,-1,0,-1,-1,-1
-1,0,-1,1,-1,0,-1,-1,1,1
-1,-1,-1,-1,-1,1,0,-1,-1,-1
-1,-1,1,-1,1,0,-1,-1,0,1
-1,1,1,-1,1,0,1,-1,1,1
-1,-1,-1,1,-1,0,-1,-1,1,-1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,1,1,-1,1,0,0,-1,0,1
-1,1,1,-1,1,0,0,1,-1,1
-1,-1,-1,1,-1,-1,-1,-1,0,-1
-1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,-1,0,1,-1,-1
-1,0,-1,-1,-1,1,1,-1,-1,1
-1,0,0,-1,1,-1,0,-1,-1,-1
-1,1,-1,-1,1,0,0,-1,1,1
1,-1,1,1,-1,0,1,-1,1,1
-1,-1,1,-1,-1,0,-1,-1,0,-1
-1,0,-1,-1,1,-1,0,-1,0,-1
-1,-1,-1,1,-1,-1,-1,-1,0,-1
-1,1,1,-1,1,1,0,-1,0,1
-1,1,1,1,1,0,1,-1,1,1
1,-1,1,1,-1,1,1,-1,1,1
-1,0,-1,1,-1,-1,1,-1,-1,-1
-1,1,1,-1,1,1,0,-1,1,1
-1,0,-1,1,-1,-1,-1,-1,0,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1
-1,-1,1,-1,1,1,0,-1,1,1
-1,1,-1,1,-1,0,-1,-1,1,-1
-1,-1,-1,-1,1,0,1,-1,0,1
-1,-1,-1,-1,1,-1,-1,1,-1,-1
-1,0,0,1,1,-1,0,-1,0,-1
-1,1,1,-1,-1,1,-1,-1,1,1
-1,-1,-1,1,-1,0,0,-1,-1,-1
1,-1,1,-1,1,1,1,-1,1,1
1,1,1,-1,1,1,1,-1,1,1
-1,1,1,-1,1,1,0,-1,0,1
-1,0,1,-1,1,0,1,-1,1,1
1,-1,1,-1,1,0,0,-1,1,1
-1,0,1,-1,1,1,1,-1,1,1
-1,0,0,-1,1,-1,0,-1,-1,-1
1,-1,1,-1,-1,1,1,-1,1,1
-1,1,1,1,-1,0,-1,-1,0,1
1,0,1,-1,1,1,0,-1,1,1
-1,-1,1,-1,1,0,1,1,1,1
-1,0,-1,-1,-1,-1,1,-1,-1,-1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,-1,-1,-1,1,0,1,1,1,1
-1,-1,-1,-1,1,-1,-1,-1,0,-1
-1,-1,1,-1,-1,1,1,-1,1,1
-1,-1,-1,-1,1,-1,0,-1,1,-1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,1,-1,1,0,0,-1,1,1
-1,-1,-1,-1,1,-1,-1,1,-1,-1
1,-1,1,-1,1,0,0,1,1,1
-1,0,-1,1,1,-1,-1,-1,0,-1
-1,0,0,-1,-1,-1,-1,-1,1,-1
-1,-1,-1,1,-1,-1,1,-1,1,-1
-1,1,1,-1,1,0,1,-1,1,1
1,-1,1,-1,1,0,1,-1,1,1
1,1,1,-1,1,1,1,-1,-1,1
-1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1
-1,-1,-1,-1,1,1,0,-1,1,-1
-1,1,1,1,1,0,0,-1,1,1
-1,0,0,1,-1,-1,-1,-1,-1,-1
-1,1,1,-1,-1,0,-1,-1,1,1
-1,1,1,1,-1,1,0,-1,-1,1
-1,0,1,-1,-1,0,1,-1,1,1
-1,-1,1,-1,1,0,0,1,1,1
-1,1,1,-1,1,0,0,-1,0,1
-1,-1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,-1,1,1,1,-1,1,1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,-1,1,-1,1,0,0,-1,1,1
-1,0,0,1,-1,-1,0,-1,0,-1
-1,0,0,-1,1,-1,-1,-1,-1,-1
-1,1,1,1,-1,0,0,-1,-1,1
-1,1,1,1,-1,1,1,-1,1,1
-1,-1,1,-1,1,0,0,1,1,1
-1,1,1,1,-1,-1,0,-1,-1,-1
-1,-1,-1,1,-1,1,-1,-1,-1,-1
-1,0,1,1,-1,0,0,-1,0,1
-1,0,1,1,-1,1,1,-1,1,1
-1,-1,-1,-1,1,1,-1,-1,-1,-1
-1,0,0,-1,1,0,0,-1,-1,-1
-1,0,-1,1,-1,0,-1,1,0,-1
-1,1,1,1,-1,0,-1,-1,1,1
-1,0,1,-1,1,1,0,-1,0,1
-1,1,1,1,-1,0,0,-1,1,1
1,0,-1,-1,1,1,-1,-1,0,1
-1,-1,1,1,-1,1,-1,-1,-1,1
-1,-1,1,-1,1,1,-1,1,1,1
1,-1,1,-1,1,1,-1,-1,1,1
-1,-1,-1,-1,1,-1,0,-1,-1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,1,0,-1,-1,1,-1
1,1,1,-1,1,1,0,-1,1,1
1,0,-1,-1,-1,1,1,-1,1,1
-1,-1,1,-1,-1,0,-1,-1,1,1
-1,-1,1,-1,1,0,0,-1,1,1
-1,-1,-1,1,1,0,0,-1,1,-1
-1,-1,1,-1,1,1,1,-1,1,1
-1,0,-1,-1,1,0,0,-1,1,1
-1,0,-1,1,-1,-1,0,-1,-1,-1
-1,0,0,-1,1,-1,-1,-1,-1,-1
1,0,1,-1,1,1,1,-1,1,1
-1,0,1,-1,1,1,0,-1,1,1
-1,1,-1,1,-1,0,-1,-1,1,-1
-1,1,1,-1,1,1,1,-1,1,1
-1,-1,1,-1,-1,1,0,1,-1,1
-1,-1,1,1,-1,0,-1,-1,0,-1
1,0,-1,-1,1,0,0,-1,1,1
-1,-1,-1,1,-1,0,-1,-1,0,-1
1,-1,1,-1,1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,1,-1,1,0,0,-1,1,1
-1,1,-1,1,-1,0,1,-1,1,-1
-1,1,-1,1,-1,-1,-1,-1,0,-1
-1,-1,-1,-1,1,0,-1,-1,-1,-1
-1,0,-1,-1,1,-1,1,-1,-1,-1
-1,-1,-1,1,-1,-1,-1,-1,-1,-1
-1,0,1,-1,1,0,1,-1,1,1
-1,0,-1,1,-1,-1,0,-1,0,-1
1,1,-1,-1,1,1,0,-1,-1,1
1,0,1,-1,1,1,-1,-1,0,1
-1,-1,-1,1,1,0,0,-1,1,-1
-1,0,0,1,-1,-1,0,-1,-1,-1
-1,0,1,-1,1,0,-1,-1,1,1
-1,0,0,1,-1,-1,0,1,0,-1
-1,0,0,-1,1,-1,0,1,-1,-1
1,1,1,1,-1,0,-1,1,1,1
-1,-1,-1,1,-1,0,-1,-1,0,-1
-1,1,-1,1,-1,-1,-1,-1,-1,-1
-1,-1,1,-1,1,0,0,-1,1,1
-1,1,1,-1,1,0,-1,-1,0,-1
-1,0,-1,1,1,0,0,-1,1,1
-1,0,-1,1,-1,-1,0,-1,0,-1
-1,0,0,-1,1,-1,0,-1,1,-1
-1,-1,1,-1,1,1,0,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,-1
-1,-1,1,1,1,1,0,-1,1,1
-1,1,1,-1,1,0,1,1,0,1
-1,-1,-1,1,-1,0,-1,-1,0,-1
-1,-1,-1,-1,-1,-1,1,-1,1,-1
-1,-1,-1,-1,1,-1,0,-1,0,-1
-1,-1,1,-1,1,0,1,-1,-1,1
-1,1,-1,1,-1,-1,-1,-1,-1,-1
-1,1,-1,1,-1,-1,1,-1,-1,-1
-1,-1,1,1,-1,0,-1,-1,0,-1
-1,-1,-1,-1,1,0,-1,-1,0,-1
-1,-1,1,-1,-1,0,1,-1,0,-1
-1,1,1,1,-1,1,0,-1,1,1
-1,0,1,-1,1,0,0,-1,1,1
-1,0,-1,-1,1,0,0,1,1,1
-1,0,-1,1,-1,-1,0,-1,-1,-1
1,0,1,-1,-1,1,1,-1,1,1
-1,-1,1,-1,-1,0,0,-1,0,-1
-1,-1,1,-1,1,0,0,-1,1,1
-1,0,0,1,-1,0,0,-1,-1,-1
-1,0,0,-1,-1,-1,0,-1,-1,-1
-1,-1,1,1,-1,1,1,-1,1,1
-1,-1,1,-1,1,0,0,-1,1,1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,0,0,-1,-1,0,0,-1,0,-1
-1,1,1,-1,1,0,-1,-1,1,1
-1,0,1,-1,1,0,1,-1,1,1
-1,0,-1,-1,1,1,-1,1,1,1
-1,-1,-1,1,-1,0,0,-1,-1,-1
-1,0,1,-1,1,1,0,-1,1,1
-1,-1,-1,-1,1,-1,0,1,-1,-1
1,-1,1,1,-1,0,1,-1,-1,1
-1,1,1,-1,1,0,0,-1,1,1
-1,0,1,1,-1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,-1,-1,0,-1
1,-1,1,-1,1,0,0,-1,1,1
-1,0,1,-1,1,0,0,-1,1,1
-1,0,-1,-1,1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,0,0,-1,0,-1
-1,0,-1,-1,1,0,1,1,1,1
1,-1,1,-1,1,1,-1,-1,1,1
-1,0,1,1,-1,0,-1,-1,1,1
1,0,1,1,-1,0,-1,-1,1,1
1,1,1,-1,1,1,1,1,1,1
-1,-1,-1,-1,-1,0,0,-1,1,-1
-1,0,0,-1,1,-1,-1,1,-1,-1
1,1,1,-1,1,0,0,1,1,1
-1,-1,-1,1,-1,0,-1,-1,1,1
-1,1,1,-1,1,1,1,1,1,1
-1,1,-1,1,-1,-1,1,-1,-1,-1
-1,-1,-1,-1,1,0,0,1,0,-1
-1,0,0,-1,1,-1,1,1,-1,-1
1,0,-1,1,-1,0,0,-1,1,1
-1,0,0,1,-1,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,-1,-1,-1
-1,-1,-1,-1,-1,0,0,-1,1,-1
-1,-1,1,-1,1,1,0,-1,1,1
1,0,1,-1,1,0,0,-1,1,1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,1,-1,1,1,0,-1,-1,1,-1
-1,-1,-1,1,-1,-1,-1,-1,1,-1
-1,0,-1,-1,1,1,0,-1,1,1
-1,-1,1,-1,1,0,1,1,0,-1
-1,1,1,-1,1,1,1,-1,1,1
-1,0,1,-1,1,0,-1,-1,1,1
-1,-1,1,-1,1,0,0,-1,1,1
-1,0,1,-1,1,0,-1,-1,0,-1
-1,1,1,-1,-1,0,0,-1,1,1
-1,-1,-1,-1,-1,-1,1,-1,-1,-1
-1,-1,-1,-1,-1,0,-1,-1,1,-1
-1,0,1,-1,1,0,0,1,1,1
-1,0,0,-1,1,-1,0,1,-1,-1
-1,-1,1,-1,-1,0,-1,-1,1,1
-1,-1,-1,1,-1,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0,-1,1,-1,-1,-1,-1,-1,-1
-1,-1,1,-1,-1,1,1,-1,1,1
-1,1,-1,-1,1,0,1,-1,0,-1
-1,1,1,-1,1,1,1,-1,1,1
1,0,1,-1,1,1,-1,-1,1,1
-1,-1,1,-1,-1,0,0,-1,1,1
1,0,1,1,-1,1,1,-1,1,1
-1,-1,1,-1,1,0,0,-1,0,-1
-1,-1,-1,-1,1,1,0,-1,0,-1
-1,-1,-1,1,1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,-1,0,-1,0,-1
-1,-1,1,-1,1,0,-1,-1,1,-1
-1,1,1,-1,1,0,0,-1,0,1
-1,-1,1,-1,1,0,-1,-1,0,-1
-1,-1,-1,1,-1,-1,1,-1,-1,-1
-1,1,1,-1,1,0,0,-1,0,1
-1,0,-1,-1,1,-1,-1,-1,0,-1
-1,0,-1,-1,1,1,0,-1,1,1
-1,-1,-1,1,1,-1,0,-1,0,-1
-1,0,1,1,-1,0,1,-1,1,1
-1,1,1,1,-1,0,1,-1,1,1
-1,0,0,-1,1,-1,0,-1,-1,-1
-1,0,1,1,-1,1,0,-1,1,1
-1,-1,1,-1,1,0,0,-1,1,1
-1,0,-1,-1,1,-1,-1,1,0,-1
-1,-1,-1,-1,-1,0,-1,-1,0,-1
-1,0,-1,-1,1,-1,0,-1,-1,-1
-1,0,1,-1,1,0,1,-1,1,1
1,1,1,1,-1,1,1,1,1,1
1,-1,1,-1,1,1,0,1,-1,1
-1,0,1,-1,1,0,-1,-1,1,-1
-1,0,-1,1,-1,0,-1,-1,0,-1
-1,-1,1,-1,1,0,1,-1,1,1
-1,0,0,1,-1,-1,0,-1,-1,-1
-1,0,0,-1,1,1,0,1,-1,-1
1,1,1,-1,1,1,0,1,-1,1
-1,0,-1,1,-1,0,1,-1,1,-1
-1,0,1,1,-1,0,1,-1,1,1
-1,-1,-1,-1,-1,-1,0,1,-1,-1
-1,0,0,-1,1,-1,0,1,-1,-1
-1,-1,-1,-1,1,-1,-1,1,-1,-1
-1,0,1,1,-1,0,-1,-1,-1,1
1,1,1,-1,1,1,1,-1,1,1
-1,-1,-1,-1,1,-1,-1,-1,-1,-1
-1,1,1,-1,1,0,0,-1,1,1
-1,0,-1,-1,1,-1,1,-1,-1,-1
-1,1,-1,-1,1,0,1,-1,-1,1
1,0,1,-1,1,1,1,-1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,1,1,-1,0,0,-1,-1,1
-1,0,0,1,-1,-1,-1,-1,-1,-1
-1,0,1,1,1,-1,-1,-1,0,-1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
1,-1,1,1,-1,1,1,-1,1,1
-1,0,0,-1,1,-1,0,1,-1,-1
-1,-1,1,-1,1,0,-1,-1,1,1
-1,0,-1,1,1,-1,0,-1,-1,-1
-1,0,0,-1,-1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,-1,0,-1,-1,-1
-1,-1,1,-1,1,1,1,1,1,1
-1,-1,1,1,-1,1,-1,-1,-1,1
-1,0,1,-1,1,0,0,-1,1,1
-1,0,-1,-1,1,-1,0,1,-1,-1
1,-1,1,1,-1,0,1,-1,1,1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,1,1,-1,1,1,0,-1,1,1
-1,0,-1,1,-1,-1,-1,-1,0,-1
-1,0,1,-1,1,0,0,-1,0,1
-1,-1,1,-1,1,0,1,-1,1,1
1,0,1,-1,1,0,0,-1,1,1
-1,-1,-1,-1,1,-1,1,-1,1,-1
-1,0,1,1,-1,0,1,-1,1,1
1,0,1,-1,1,0,-1,-1,0,1
-1,1,1,-1,1,1,1,-1,1,1
-1,-1,1,-1,1,0,0,-1,1,1
-1,-1,-1,1,-1,0,-1,-1,1,-1
1,-1,1,-1,1,1,0,-1,1,1
-1,1,1,-1,1,0,1,1,1,1
-1,-1,1,-1,1,0,-1,-1,1,-1
-1,0,-1,1,-1,-1,0,-1,-1,-1
-1,0,1,-1,1,0,0,1,1,1
1,0,1,-1,1,1,0,1,1,1
-1,1,1,-1,1,1,1,-1,1,1
-1,-1,-1,-1,-1,-1,0,-1,0,-1
-1,0,-1,1,-1,-1,-1,-1,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,-1,-1,1,-1
-1,0,0,1,-1,-1,1,-1,-1,-1
-1,0,-1,-1,1,-1,0,-1,1,-1
-1,-1,-1,-1,1,0,-1,-1,1,-1
-1,0,1,1,-1,0,1,-1,1,1
1,-1,1,-1,1,0,-1,-1,1,1
-1,0,-1,-1,1,-1,1,-1,1,-1
-1,0,0,-1,-1,-1,1,-1,-1,-1
-1,0,0,-1,1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,-1,0,-1,-1,-1
-1,-1,-1,1,-1,-1,0,1,-1,-1
-1,1,1,-1,1,0,-1,-1,0,1
-1,-1,-1,-1,-1,0,-1,-1,1,-1
-1,-1,-1,-1,-1,-1,0,-1,-1,-1
-1,0,1,-1,1,0,-1,-1,1,1
-1,-1,-1,-1,1,-1,0,-1,-1,-1
-1,0,1,-1,1,1,0,1,1,1
-1,-1,1,1,-1,0,-1,-1,1,-1
-1,-1,-1,1,-1,-1,0,-1,-1,-1
-1,0,-1,-1,1,-1,1,-1,-1,-1
1,-1,1,-1,1,0,0,-1,1,1
-1,1,1,-1,1,1,-1,-1,1,1
-1,-1,-1,-1,1,0,-1,-1,1,-1
1,0,1,1,-1,1,-1,-1,1,1
-1,1,1,-1,1,1,1,-1,1,1
-1,0,-1,-1,1,-1,1,1,-1,-1
-1,0,0,-1,1,-1,0,-1,-1,-1
-1,-1,1,-1,1,1,0,-1,1,1
-1,0,1,-1,1,1,0,-1,1,1
-1,0,1,1,-1,0,0,-1,-1,1
-1,-1,1,-1,-1,-1,-1,-1,0,-1
-1,0,-1,-1,1,-1,0,-1,-1,-1
-1,-1,-1,-1,1,0,0,-1,1,-1
